root;twoPass;quality;bestQuality;goodQuality;rtQuality;constantBitrate;autoAltRef;noAltRef;allowResize;columnTiling;rowTiling;threads_1;threads_2;threads_4;threads_8;threads;arnrMaxFrames_0;arnrMaxFrames_5;arnrMaxFrames_15;arnrMaxFrames;arnrStrength_0;arnrStrength_3;arnrStrength_6;arnrStrength;revision;performance;size;cpu
1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.4.0;204187;242965;3.471781
1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.4.0;204546.8;242965;3.513949
1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.4.0;202669.4;238969;3.448998
1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.4.0;202747.2;238969;3.471095
1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.4.0;202901.8;238969;3.477479
1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.4.0;202624.8;238969;3.459653
1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.4.0;199832.2;241759;3.482782
1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.4.0;199326;241759;3.49829
1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.4.0;199425.6;241759;3.417865
1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.4.0;199931.4;241759;3.431456
1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.4.0;204804.6;239117;3.435462
1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.4.0;204661;239117;3.412761
1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.4.0;204403.6;239117;3.418658
1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.4.0;203978.2;239117;3.448152
1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.4.0;207095.6;235684;3.485653
1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.4.0;207513.6;235684;3.445019
1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.4.0;207350.8;235684;3.502734
1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.4.0;207556.4;235684;3.454757
1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.4.0;199333.8;241759;3.46717
1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.4.0;199546;241759;3.494529
1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.4.0;200139.8;241759;3.499764
1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.4.0;199578.4;241759;3.447997
1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.4.0;206994.4;237772;3.460825
1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.4.0;208337;237772;3.414187
1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.4.0;207406;237772;3.415379
1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.4.0;207405.4;237772;3.484681
1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.4.0;205214.8;245060;3.450885
1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.4.0;205209;245060;3.452995
1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.4.0;205476.6;245060;3.470719
1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.4.0;205884.8;245060;3.461097
1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;202432.8;240648;3.489777
1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;202910.4;240648;3.494583
1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;202354.8;240648;3.517115
1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;202509.4;240648;3.516818
1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.4.0;205373;237468;3.537745
1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.4.0;205000.6;237468;3.432567
1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.4.0;205118.4;237468;3.488908
1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.4.0;205061.4;237468;3.440905
1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.4.0;206201.6;237124;3.424268
1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.4.0;206275.6;237124;3.463283
1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.4.0;206296.2;237124;3.457175
1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.4.0;205952.4;237123.8;3.469494
1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.4.0;201877.8;240648;3.476327
1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.4.0;203219.8;240648;3.4781
1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.4.0;202996;240648;3.500463
1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.4.0;202870.4;240648;3.51702
1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.4.0;203631;239060;3.44785
1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.4.0;203618;239060;3.489869
1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.4.0;202998.6;239060;3.447403
1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.4.0;203568.8;239060;3.510503
1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.4.0;209936.6;235879;3.467967
1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.4.0;209951.4;235879;3.438579
1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.4.0;209434.4;235879;3.513443
1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.4.0;209780.4;235879;3.400374
1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.4.0;202547.4;240648;3.48371
1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.4.0;201852.2;240647.8;3.429836
1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.4.0;202418.2;240648;3.456262
1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.4.0;202646.6;240648;3.462815
1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.4.0;205113.2;242774;3.462623
1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.4.0;204907.8;242774;3.478809
1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.4.0;204882.4;242774;3.542033
1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.4.0;204927.2;242774;3.475056
1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.4.0;205675.2;245500;3.462312
1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.4.0;206366.8;245500;3.472949
1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.4.0;206767.4;245500;3.550455
1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.4.0;206492.2;245500;3.403693
1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;201018.6;241056;3.451172
1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;122002.2;241056;5.722149
1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;122086.2;241056;5.852497
1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;122246.6;241056;5.768055
1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.4.0;205209;239191;3.449104
1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.4.0;124036.6;239191;5.94501
1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.4.0;124274.4;239191;5.815724
1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.4.0;124459.2;239191;5.883561
1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.4.0;204406.6;239661;3.488694
1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.4.0;124348.2;239660.8;5.781574
1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.4.0;124448;239661;5.823918
1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.4.0;124849.6;239661;5.819032
1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.4.0;201232;241056;3.491319
1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.4.0;122010.6;241056;5.850245
1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.4.0;122309.4;241056;5.809004
1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.4.0;122140.8;241056;5.871791
1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.4.0;203706.8;243638;3.468563
1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.4.0;123882.8;243638;5.803577
1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.4.0;123618.8;243638;5.857073
1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.4.0;123495.8;243638;5.745034
1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.4.0;207083.2;236892;3.436188
1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.4.0;126112.4;236892;5.730427
1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.4.0;125901;236892;5.789398
1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.4.0;126117.2;236892;5.79335
1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.4.0;201876.8;241056;3.46266
1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.4.0;122036.8;241056;5.798468
1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.4.0;122290;241056;5.874325
1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.4.0;122259;241056;5.85672
1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.4.0;206517.2;237420;3.484563
1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.4.0;125067.6;237420;5.814154
1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.4.0;125372.8;237420;5.862819
1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.4.0;125020.8;237420;5.852925
1;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.4.0;204481.4;243640;3.447888
1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.4.0;124267.8;243640;5.846407
1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.4.0;124450;243640;5.910577
1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.4.0;124500.4;243640;5.830411
1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;200906.6;242512;3.538644
1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;122166.6;242512;5.777347
1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;122067.4;242512;5.818109
1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;122114.2;242512;5.881399
1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.4.0;199014.2;249867;3.466636
1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.4.0;120862.2;249867;5.818667
1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.4.0;120634.2;249867;5.8025
1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.4.0;120309.2;249867;5.922378
1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.4.0;204470.4;240522;3.438992
1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.4.0;124243;240522;5.797907
1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.4.0;124752.6;240522;5.826129
1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.4.0;124863.4;240522;5.817044
1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.4.0;201105.4;242512;3.4494
1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.4.0;122273.8;242512;5.749493
1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.4.0;122158.2;242512;5.817427
1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.4.0;122172.6;242512;5.860985
1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.4.0;203886.6;241112;3.47809
1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.4.0;124032.2;241112;5.797013
1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.4.0;124297.8;241112;5.826706
1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.4.0;123929.8;241112;5.795772
1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.4.0;203890;239545;3.521043
1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.4.0;123934;239545;5.845672
1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.4.0;124267.8;239545;5.829987
1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.4.0;124265.8;239545;5.835943
1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.4.0;200712.4;242512;3.503281
1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.4.0;122377;242512;5.825361
1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.4.0;121948.2;242512;5.81686
1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;1;1;v1.4.0;122054.8;242512;5.772623
1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;1;v1.4.0;201655.2;241315;3.413026
1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;1;0;0;1;1;v1.4.0;122780;241315;5.802459
1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;1;v1.4.0;122501;241315;5.813257
1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;v1.4.0;122425.6;241315;5.805169
1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;v1.4.0;202578.2;248083;3.43213
1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;1;v1.4.0;123190.6;248083;5.725205
1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;v1.4.0;123187.6;248083;5.87165
1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;1;v1.4.0;123291.2;248083;5.83545
1;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1810922.6;270905;3.202488
1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1816202.6;270905;3.212358
1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;1802915.2;270905;3.201858
1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;1783839.4;270904.4;3.221274
1;1;1;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1818430.2;271029;3.211796
1;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1817068.8;271029;3.205109
1;1;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;1817244;271029;3.196512
1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;1795707.4;271029;3.201409
1;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1795811.2;270948;3.209776
1;1;1;1;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1023711.8;270948;5.751458
1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;1019811.8;270948;5.779669
1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;1020749.4;270948;5.770452
1;1;1;1;0;0;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1803504.6;271286;3.206552
1;1;1;1;0;0;0;0;1;0;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1019727.6;271286;5.773775
1;1;1;1;0;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;1021226.8;271286;5.764461
1;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;1018914.2;271286;5.789227
1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1796899.8;270905;3.212308
1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1809407.4;270905;3.192965
1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;1805288.2;270905;3.203593
1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;1818249.8;270905;3.195038
1;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1794742;271029;3.192142
1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1802946.4;271029;3.197861
1;1;1;1;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;1815540.6;271029;3.210599
1;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;1818085.4;271029;3.202028
1;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1813055.4;270948;3.197929
1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1022108.6;270948;5.751771
1;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;1017945.6;270948;5.801805
1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;1019462.6;270948;5.785851
1;1;1;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1797824.2;271286;3.210204
1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1022207;271286;5.767212
1;1;1;1;0;0;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;1017352;271286;5.798976
1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;1017787.2;271286;5.782732
1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1794812.4;270203;3.188593
1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;1;v1.4.0;1803240.2;270203;3.212468
1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;v1.4.0;1801594.2;270203;3.194154
1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;v1.4.0;1788842.4;270203;3.189392
1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;1;v1.4.0;1903812.4;269834;3.19756
1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;v1.4.0;1903999.8;269834;3.208445
1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;v1.4.0;1895158.8;269834;3.194013
1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;v1.4.0;1904552.4;269834;3.193715
1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;v1.4.0;1916619.8;270119;3.210496
1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;v1.4.0;1912512.4;270119;3.199673
1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;v1.4.0;1909060.4;270119;3.206662
1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;v1.4.0;1901210.2;270119;3.199165
1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;1;v1.4.0;1800935.8;270203;3.208771
1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;v1.4.0;1777341.8;270203;3.195024
1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;1;v1.4.0;1772177.2;270203;3.214334
1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;1;v1.4.0;1813432;270203;3.203292
1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;1;v1.4.0;1895972;269791;3.196311
1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;1;v1.4.0;1900925.4;269791;3.220357
1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;1;v1.4.0;1912772.4;269791;3.204403
1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;1;0;1;v1.4.0;1909187;269791;3.200812
1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;1;v1.4.0;1890292.6;269594;3.189684
1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;v1.4.0;1872222.6;269594;3.193517
1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;1;v1.4.0;1859782.2;269594;3.193432
1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;v1.4.0;1867352.2;269594;3.214882
1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;v1.4.0;1787136.6;270203;3.208635
1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;v1.4.0;1809084.8;270203;3.196497
1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;v1.4.0;1795387.8;270203;3.195758
